time;protocol;ip src;src port;ip dst;dst port;flags;seq;ack;options;length
07:48:21.286447;IP;BP-Linux8;ssh;192.168.190.222;61599;[P.];421:457;36;options|nop,nop,TS|val|136695368|ecr|2033239199;36
07:48:21.286498;IP;BP-Linux8;ssh;192.168.190.222;61599;[P.];457:533;36;options|nop,nop,TS|val|136695368|ecr|2033239199;76
07:48:21.286524;IP;BP-Linux8;ssh;192.168.190.222;61599;[P.];533:569;36;options|nop,nop,TS|val|136695368|ecr|2033239199;36
07:48:21.286897;IP;BP-Linux8;ssh;192.168.190.222;61599;[P.];569:637;36;options|nop,nop,TS|val|136695369|ecr|2033239199;68
07:48:21.291826;IP;192.168.190.222;61599;BP-Linux8;ssh;[.];;217;options|nop,nop,TS|val|2033239205|ecr|136695368;0
07:48:21.291926;IP;192.168.190.222;61599;BP-Linux8;ssh;[.];;285;options|nop,nop,TS|val|2033239205|ecr|136695368;0
07:48:21.292047;IP;192.168.190.222;61599;BP-Linux8;ssh;[.];;321;options|nop,nop,TS|val|2033239205|ecr|136695368;0
07:48:21.292172;IP;192.168.190.222;61599;BP-Linux8;ssh;[.];;421;options|nop,nop,TS|val|2033239205|ecr|136695368;0
07:48:21.292192;IP;192.168.190.222;61599;BP-Linux8;ssh;[.];;457;options|nop,nop,TS|val|2033239205|ecr|136695368;0
07:48:21.292295;IP;192.168.190.222;61599;BP-Linux8;ssh;[.];;533;options|nop,nop,TS|val|2033239205|ecr|136695368;0
07:48:21.292319;IP;192.168.190.222;61599;BP-Linux8;ssh;[.];;569;options|nop,nop,TS|val|2033239205|ecr|136695368;0
07:48:21.292341;IP;192.168.190.222;61599;BP-Linux8;ssh;[.];;637;options|nop,nop,TS|val|2033239205|ecr|136695369;0
07:48:21.736041;IP;BP-Linux8;39179;ns1.lan.rt;domain;;;;;
07:48:21.736827;IP;ns1.lan.rt;domain;BP-Linux8;39179;;;;;
07:48:21.737131;IP;BP-Linux8;50005;ns1.lan.rt;domain;;;;;
07:48:21.765623;IP;ns1.lan.rt;domain;BP-Linux8;50005;;;;;
07:48:21.765711;IP;BP-Linux8;38841;ns1.lan.rt;domain;;;;;
07:48:22.037060;IP;ns1.lan.rt;domain;BP-Linux8;38841;;;;;
07:48:23.521861;IP;192.168.190.222;61604;BP-Linux8;ssh;[P.];3853037300:3853037336;2233794280;options|nop,nop,TS|val|2033241424|ecr|136688787;36
07:48:23.522384;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];1:37;36;options|nop,nop,TS|val|136695927|ecr|2033241424;36
07:48:23.524078;IP;BP-Linux8;59289;ns1.lan.rt;domain;;;;;
07:48:23.524928;IP;ns1.lan.rt;domain;BP-Linux8;59289;;;;;
07:48:23.525720;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];37:145;36;options|nop,nop,TS|val|136695928|ecr|2033241424;108
07:48:23.525752;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];145:181;36;options|nop,nop,TS|val|136695928|ecr|2033241424;36
07:48:23.525777;IP;128.1.77.226;1794;52.94.237.74;http;[S];1878767937:1878768057;;;120
07:48:23.525803;IP;128.1.77.226;1795;52.94.237.74;http;[S];1246911389:1246911509;;;120
07:48:23.525824;IP;128.1.77.226;1796;52.94.237.74;http;[S];368425862:368425982;;;120
07:48:23.525841;IP;128.1.77.226;1797;52.94.237.74;http;[S];1857020226:1857020346;;;120
07:48:23.525858;IP;128.1.77.226;1798;52.94.237.74;http;[S];323094025:323094145;;;120
07:48:23.525875;IP;128.1.77.226;1799;52.94.237.74;http;[S];1110076195:1110076315;;;120
07:48:23.525892;IP;128.1.77.226;1800;52.94.237.74;http;[S];1589326203:1589326323;;;120
07:48:23.525909;IP;128.1.77.226;1801;52.94.237.74;http;[S];1952102010:1952102130;;;120
07:48:23.525926;IP;128.1.77.226;1802;52.94.237.74;http;[S];1523931216:1523931336;;;120
07:48:23.525943;IP;128.1.77.226;1803;52.94.237.74;http;[S];1578875653:1578875773;;;120
07:48:23.525960;IP;128.1.77.226;1804;52.94.237.74;http;[S];1430784775:1430784895;;;120
07:48:23.525977;IP;128.1.77.226;1805;52.94.237.74;http;[S];1953184167:1953184287;;;120
07:48:23.525994;IP;128.1.77.226;1806;52.94.237.74;http;[S];1983305105:1983305225;;;120
07:48:23.526011;IP;128.1.77.226;1807;52.94.237.74;http;[S];123677310:123677430;;;120
07:48:23.526027;IP;128.1.77.226;1808;52.94.237.74;http;[S];1546187817:1546187937;;;120
07:48:23.526044;IP;128.1.77.226;1809;52.94.237.74;http;[S];183976591:183976711;;;120
07:48:23.526061;IP;128.1.77.226;1810;52.94.237.74;http;[S];974916457:974916577;;;120
07:48:23.526078;IP;128.1.77.226;1811;52.94.237.74;http;[S];17118098:17118218;;;120
07:48:23.526095;IP;128.1.77.226;radius;52.94.237.74;http;[S];1536527332:1536527452;;;120
07:48:23.526112;IP;128.1.77.226;radius-acct;52.94.237.74;http;[S];1669028239:1669028359;;;120
07:48:23.526129;IP;128.1.77.226;1814;52.94.237.74;http;[S];1500750883:1500751003;;;120
07:48:23.526145;IP;128.1.77.226;1815;52.94.237.74;http;[S];1179732084:1179732204;;;120
07:48:23.526162;IP;128.1.77.226;1816;52.94.237.74;http;[S];466589347:466589467;;;120
07:48:23.526179;IP;128.1.77.226;1817;52.94.237.74;http;[S];1423883956:1423884076;;;120
07:48:23.526195;IP;128.1.77.226;1818;52.94.237.74;http;[S];1628696423:1628696543;;;120
07:48:23.526212;IP;128.1.77.226;1819;52.94.237.74;http;[S];898519308:898519428;;;120
07:48:23.526228;IP;128.1.77.226;1820;52.94.237.74;http;[S];1816327669:1816327789;;;120
07:48:23.526245;IP;128.1.77.226;1821;52.94.237.74;http;[S];866341516:866341636;;;120
07:48:23.526262;IP;128.1.77.226;1822;52.94.237.74;http;[S];1483077116:1483077236;;;120
07:48:23.526278;IP;128.1.77.226;1823;52.94.237.74;http;[S];65033405:65033525;;;120
07:48:23.526296;IP;128.1.77.226;1824;52.94.237.74;http;[S];1734348051:1734348171;;;120
07:48:23.526313;IP;128.1.77.226;1825;52.94.237.74;http;[S];1927338046:1927338166;;;120
07:48:23.526330;IP;128.1.77.226;1826;52.94.237.74;http;[S];1890914780:1890914900;;;120
07:48:23.526347;IP;128.1.77.226;1827;52.94.237.74;http;[S];1993504115:1993504235;;;120
07:48:23.526364;IP;128.1.77.226;1828;52.94.237.74;http;[S];1944642629:1944642749;;;120
07:48:23.526381;IP;128.1.77.226;1829;52.94.237.74;http;[S];2067424348:2067424468;;;120
07:48:23.526397;IP;128.1.77.226;1830;52.94.237.74;http;[S];1324441819:1324441939;;;120
07:48:23.526414;IP;128.1.77.226;1831;52.94.237.74;http;[S];1305021246:1305021366;;;120
07:48:23.526430;IP;128.1.77.226;1832;52.94.237.74;http;[S];1813780990:1813781110;;;120
07:48:23.526447;IP;128.1.77.226;1833;52.94.237.74;http;[S];79684973:79685093;;;120
07:48:23.526463;IP;128.1.77.226;1834;52.94.237.74;http;[S];1976576143:1976576263;;;120
07:48:23.526480;IP;128.1.77.226;1835;52.94.237.74;http;[S];345304684:345304804;;;120
07:48:23.526497;IP;128.1.77.226;1836;52.94.237.74;http;[S];1434022059:1434022179;;;120
07:48:23.526513;IP;128.1.77.226;1837;52.94.237.74;http;[S];783582429:783582549;;;120
07:48:23.526530;IP;128.1.77.226;1838;52.94.237.74;http;[S];665146752:665146872;;;120
07:48:23.526547;IP;128.1.77.226;1839;52.94.237.74;http;[S];477419197:477419317;;;120
07:48:23.526575;IP;128.1.77.226;1840;52.94.237.74;http;[S];404376355:404376475;;;120
07:48:23.526593;IP;128.1.77.226;1841;52.94.237.74;http;[S];1420934683:1420934803;;;120
07:48:23.526610;IP;128.1.77.226;1842;52.94.237.74;http;[S];1396728631:1396728751;;;120
07:48:23.526627;IP;128.1.77.226;1843;52.94.237.74;http;[S];1868285531:1868285651;;;120
07:48:23.526644;IP;128.1.77.226;1844;52.94.237.74;http;[S];209666326:209666446;;;120
07:48:23.526660;IP;128.1.77.226;1845;52.94.237.74;http;[S];69105547:69105667;;;120
07:48:23.526687;IP;128.1.77.226;1846;52.94.237.74;http;[S];478851630:478851750;;;120
07:48:23.526707;IP;128.1.77.226;1847;52.94.237.74;http;[S];1905493922:1905494042;;;120
07:48:23.526727;IP;128.1.77.226;1848;52.94.237.74;http;[S];1477949083:1477949203;;;120
07:48:23.526746;IP;128.1.77.226;1849;52.94.237.74;http;[S];824913536:824913656;;;120
07:48:23.526765;IP;128.1.77.226;1850;52.94.237.74;http;[S];844906590:844906710;;;120
07:48:23.526782;IP;128.1.77.226;1851;52.94.237.74;http;[S];1206772266:1206772386;;;120
07:48:23.526798;IP;128.1.77.226;1852;52.94.237.74;http;[S];629368432:629368552;;;120
07:48:23.526814;IP;128.1.77.226;1853;52.94.237.74;http;[S];595772205:595772325;;;120
07:48:23.526831;IP;128.1.77.226;1854;52.94.237.74;http;[S];1171016989:1171017109;;;120
07:48:23.526847;IP;128.1.77.226;1855;52.94.237.74;http;[S];1941967189:1941967309;;;120
07:48:23.526869;IP;128.1.77.226;1856;52.94.237.74;http;[S];540993553:540993673;;;120
07:48:23.526889;IP;128.1.77.226;1857;52.94.237.74;http;[S];1006494511:1006494631;;;120
07:48:23.526906;IP;128.1.77.226;1858;52.94.237.74;http;[S];1037006880:1037007000;;;120
07:48:23.526922;IP;128.1.77.226;1859;52.94.237.74;http;[S];429689643:429689763;;;120
07:48:23.526939;IP;128.1.77.226;1860;52.94.237.74;http;[S];1251967148:1251967268;;;120
07:48:23.526955;IP;128.1.77.226;1861;52.94.237.74;http;[S];533313919:533314039;;;120
07:48:23.526972;IP;128.1.77.226;1862;52.94.237.74;http;[S];1726234849:1726234969;;;120
07:48:23.526988;IP;128.1.77.226;msnp;52.94.237.74;http;[S];202059985:202060105;;;120
07:48:23.527004;IP;128.1.77.226;1864;52.94.237.74;http;[S];335441596:335441716;;;120
07:48:23.527021;IP;128.1.77.226;1865;52.94.237.74;http;[S];1955472177:1955472297;;;120
07:48:23.527037;IP;128.1.77.226;1866;52.94.237.74;http;[S];1112489116:1112489236;;;120
07:48:23.527054;IP;128.1.77.226;1867;52.94.237.74;http;[S];1387998120:1387998240;;;120
07:48:23.527070;IP;128.1.77.226;1868;52.94.237.74;http;[S];1418097970:1418098090;;;120
07:48:23.527086;IP;128.1.77.226;1869;52.94.237.74;http;[S];1867935418:1867935538;;;120
07:48:23.527103;IP;128.1.77.226;1870;52.94.237.74;http;[S];1067446013:1067446133;;;120
07:48:23.527119;IP;128.1.77.226;1871;52.94.237.74;http;[S];1568489758:1568489878;;;120
07:48:23.527135;IP;128.1.77.226;1872;52.94.237.74;http;[S];497034040:497034160;;;120
07:48:23.527153;IP;128.1.77.226;1873;52.94.237.74;http;[S];1397291138:1397291258;;;120
07:48:23.527169;IP;128.1.77.226;1874;52.94.237.74;http;[S];1842579287:1842579407;;;120
07:48:23.527186;IP;128.1.77.226;1875;52.94.237.74;http;[S];2042564813:2042564933;;;120
07:48:23.527202;IP;128.1.77.226;1876;52.94.237.74;http;[S];2066353263:2066353383;;;120
07:48:23.527218;IP;128.1.77.226;1877;52.94.237.74;http;[S];245312619:245312739;;;120
07:48:23.527235;IP;128.1.77.226;1878;52.94.237.74;http;[S];632420451:632420571;;;120
07:48:23.527251;IP;128.1.77.226;1879;52.94.237.74;http;[S];410658546:410658666;;;120
07:48:23.527267;IP;128.1.77.226;1880;52.94.237.74;http;[S];404940440:404940560;;;120
07:48:23.527283;IP;128.1.77.226;1881;52.94.237.74;http;[S];1460172725:1460172845;;;120
07:48:23.527299;IP;128.1.77.226;1882;52.94.237.74;http;[S];488160370:488160490;;;120
07:48:23.527316;IP;128.1.77.226;1883;52.94.237.74;http;[S];265755456:265755576;;;120
07:48:23.527332;IP;128.1.77.226;1884;52.94.237.74;http;[S];1388730188:1388730308;;;120
07:48:23.527349;IP;128.1.77.226;1885;52.94.237.74;http;[S];733134259:733134379;;;120
07:48:23.527365;IP;128.1.77.226;1886;52.94.237.74;http;[S];240934859:240934979;;;120
07:48:23.527381;IP;128.1.77.226;1887;52.94.237.74;http;[S];453125541:453125661;;;120
07:48:23.527397;IP;128.1.77.226;1888;52.94.237.74;http;[S];228717168:228717288;;;120
07:48:23.527414;IP;128.1.77.226;1889;52.94.237.74;http;[S];604716621:604716741;;;120
07:48:23.527430;IP;128.1.77.226;1890;52.94.237.74;http;[S];2010813542:2010813662;;;120
07:48:23.527446;IP;128.1.77.226;1891;52.94.237.74;http;[S];1404007785:1404007905;;;120
07:48:23.527463;IP;128.1.77.226;1892;52.94.237.74;http;[S];1465096917:1465097037;;;120
07:48:23.527479;IP;128.1.77.226;1893;52.94.237.74;http;[S];1772832138:1772832258;;;120
07:48:23.527496;IP;128.1.77.226;1894;52.94.237.74;http;[S];381789785:381789905;;;120
07:48:23.527513;IP;128.1.77.226;1895;52.94.237.74;http;[S];1922378751:1922378871;;;120
07:48:23.527530;IP;128.1.77.226;1896;52.94.237.74;http;[S];1907620269:1907620389;;;120
07:48:23.527546;IP;128.1.77.226;1897;52.94.237.74;http;[S];1450003454:1450003574;;;120
07:48:23.527563;IP;128.1.77.226;1898;52.94.237.74;http;[S];1937526426:1937526546;;;120
07:48:23.527589;IP;128.1.77.226;1899;52.94.237.74;http;[S];493319860:493319980;;;120
07:48:23.527611;IP;128.1.77.226;1900;52.94.237.74;http;[S];1132802822:1132802942;;;120
07:48:23.527630;IP;128.1.77.226;1901;52.94.237.74;http;[S];628454028:628454148;;;120
07:48:23.527650;IP;128.1.77.226;1902;52.94.237.74;http;[S];548763236:548763356;;;120
07:48:23.527669;IP;128.1.77.226;1903;52.94.237.74;http;[S];1390764487:1390764607;;;120
07:48:23.527688;IP;128.1.77.226;1904;52.94.237.74;http;[S];256781623:256781743;;;120
07:48:23.527701;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;37;options|nop,nop,TS|val|2033241429|ecr|136695927;0
07:48:23.527715;IP;128.1.77.226;1905;52.94.237.74;http;[S];1136877578:1136877698;;;120
07:48:23.527731;IP;128.1.77.226;1906;52.94.237.74;http;[S];1778649869:1778649989;;;120
07:48:23.527748;IP;128.1.77.226;1907;52.94.237.74;http;[S];2100968112:2100968232;;;120
07:48:23.527764;IP;128.1.77.226;1908;52.94.237.74;http;[S];201661278:201661398;;;120
07:48:23.527780;IP;128.1.77.226;1909;52.94.237.74;http;[S];1008117113:1008117233;;;120
07:48:23.527796;IP;128.1.77.226;1910;52.94.237.74;http;[S];636026867:636026987;;;120
07:48:23.527812;IP;128.1.77.226;1911;52.94.237.74;http;[S];1637814630:1637814750;;;120
07:48:23.527829;IP;128.1.77.226;1912;52.94.237.74;http;[S];1178685829:1178685949;;;120
07:48:23.527845;IP;128.1.77.226;1913;52.94.237.74;http;[S];1894284484:1894284604;;;120
07:48:23.527861;IP;128.1.77.226;1914;52.94.237.74;http;[S];1902882401:1902882521;;;120
07:48:23.527878;IP;128.1.77.226;1915;52.94.237.74;http;[S];445726122:445726242;;;120
07:48:23.527895;IP;128.1.77.226;1916;52.94.237.74;http;[S];403433553:403433673;;;120
07:48:23.527911;IP;128.1.77.226;1917;52.94.237.74;http;[S];2016939554:2016939674;;;120
07:48:23.527927;IP;128.1.77.226;1918;52.94.237.74;http;[S];1444402370:1444402490;;;120
07:48:23.527943;IP;128.1.77.226;1919;52.94.237.74;http;[S];1062022819:1062022939;;;120
07:48:23.527960;IP;128.1.77.226;1920;52.94.237.74;http;[S];1474517520:1474517640;;;120
07:48:23.527976;IP;128.1.77.226;1921;52.94.237.74;http;[S];397732721:397732841;;;120
07:48:23.527993;IP;128.1.77.226;1922;52.94.237.74;http;[S];1383159855:1383159975;;;120
07:48:23.528009;IP;128.1.77.226;1923;52.94.237.74;http;[S];1600928543:1600928663;;;120
07:48:23.528025;IP;128.1.77.226;1924;52.94.237.74;http;[S];676387275:676387395;;;120
07:48:23.528041;IP;128.1.77.226;1925;52.94.237.74;http;[S];1138809485:1138809605;;;120
07:48:23.528058;IP;128.1.77.226;1926;52.94.237.74;http;[S];615606627:615606747;;;120
07:48:23.528074;IP;128.1.77.226;1927;52.94.237.74;http;[S];1014398972:1014399092;;;120
07:48:23.528090;IP;128.1.77.226;1928;52.94.237.74;http;[S];1637706324:1637706444;;;120
07:48:23.528107;IP;128.1.77.226;1929;52.94.237.74;http;[S];128087815:128087935;;;120
07:48:23.528123;IP;128.1.77.226;1930;52.94.237.74;http;[S];1273830601:1273830721;;;120
07:48:23.528140;IP;128.1.77.226;1931;52.94.237.74;http;[S];1912770208:1912770328;;;120
07:48:23.528156;IP;128.1.77.226;1932;52.94.237.74;http;[S];525877016:525877136;;;120
07:48:23.528172;IP;128.1.77.226;1933;52.94.237.74;http;[S];1956881558:1956881678;;;120
07:48:23.528189;IP;128.1.77.226;1934;52.94.237.74;http;[S];1154097376:1154097496;;;120
07:48:23.528205;IP;128.1.77.226;1935;52.94.237.74;http;[S];521789743:521789863;;;120
07:48:23.528221;IP;128.1.77.226;1936;52.94.237.74;http;[S];1196836235:1196836355;;;120
07:48:23.528237;IP;128.1.77.226;1937;52.94.237.74;http;[S];662919427:662919547;;;120
07:48:23.528254;IP;128.1.77.226;1938;52.94.237.74;http;[S];1021007431:1021007551;;;120
07:48:23.528270;IP;128.1.77.226;1939;52.94.237.74;http;[S];325277877:325277997;;;120
07:48:23.528286;IP;128.1.77.226;1940;52.94.237.74;http;[S];1731331526:1731331646;;;120
07:48:23.528303;IP;128.1.77.226;1941;52.94.237.74;http;[S];1580227950:1580228070;;;120
07:48:23.528319;IP;128.1.77.226;1942;52.94.237.74;http;[S];1509781778:1509781898;;;120
07:48:23.528335;IP;128.1.77.226;1943;52.94.237.74;http;[S];551195192:551195312;;;120
07:48:23.528352;IP;128.1.77.226;1944;52.94.237.74;http;[S];598752676:598752796;;;120
07:48:23.528368;IP;128.1.77.226;1945;52.94.237.74;http;[S];1407852983:1407853103;;;120
07:48:23.528384;IP;128.1.77.226;1946;52.94.237.74;http;[S];1276738588:1276738708;;;120
07:48:23.528401;IP;128.1.77.226;1947;52.94.237.74;http;[S];608843044:608843164;;;120
07:48:23.528417;IP;128.1.77.226;1948;52.94.237.74;http;[S];1421105904:1421106024;;;120
07:48:23.528434;IP;128.1.77.226;1949;52.94.237.74;http;[S];862962243:862962363;;;120
07:48:23.528451;IP;128.1.77.226;1950;52.94.237.74;http;[S];2143918528:2143918648;;;120
07:48:23.528468;IP;128.1.77.226;1951;52.94.237.74;http;[S];296041335:296041455;;;120
07:48:23.528484;IP;128.1.77.226;1952;52.94.237.74;http;[S];12030683:12030803;;;120
07:48:23.528501;IP;128.1.77.226;1953;52.94.237.74;http;[S];527562778:527562898;;;120
07:48:23.528517;IP;128.1.77.226;1954;52.94.237.74;http;[S];1296082516:1296082636;;;120
07:48:23.528534;IP;128.1.77.226;1955;52.94.237.74;http;[S];846493524:846493644;;;120
07:48:23.528551;IP;128.1.77.226;1956;52.94.237.74;http;[S];317605288:317605408;;;120
07:48:23.528567;IP;128.1.77.226;unix-status;52.94.237.74;http;[S];325024435:325024555;;;120
07:48:23.528593;IP;128.1.77.226;log-server;52.94.237.74;http;[S];1883149937:1883150057;;;120
07:48:23.528610;IP;128.1.77.226;remoteping;52.94.237.74;http;[S];187237175:187237295;;;120
07:48:23.528627;IP;128.1.77.226;1960;52.94.237.74;http;[S];1807824907:1807825027;;;120
07:48:23.528643;IP;128.1.77.226;1961;52.94.237.74;http;[S];1576292792:1576292912;;;120
07:48:23.528659;IP;128.1.77.226;1962;52.94.237.74;http;[S];1405411038:1405411158;;;120
07:48:23.528676;IP;128.1.77.226;1963;52.94.237.74;http;[S];1821056662:1821056782;;;120
07:48:23.528692;IP;128.1.77.226;1964;52.94.237.74;http;[S];485143925:485144045;;;120
07:48:23.528708;IP;128.1.77.226;1965;52.94.237.74;http;[S];699253852:699253972;;;120
07:48:23.528725;IP;128.1.77.226;1966;52.94.237.74;http;[S];837692538:837692658;;;120
07:48:23.528741;IP;128.1.77.226;1967;52.94.237.74;http;[S];2097296218:2097296338;;;120
07:48:23.528757;IP;128.1.77.226;1968;52.94.237.74;http;[S];846017025:846017145;;;120
07:48:23.528774;IP;128.1.77.226;1969;52.94.237.74;http;[S];252346037:252346157;;;120
07:48:23.528790;IP;128.1.77.226;1970;52.94.237.74;http;[S];641561132:641561252;;;120
07:48:23.528806;IP;128.1.77.226;1971;52.94.237.74;http;[S];1597510188:1597510308;;;120
07:48:23.528823;IP;128.1.77.226;1972;52.94.237.74;http;[S];405453860:405453980;;;120
07:48:23.528839;IP;128.1.77.226;1973;52.94.237.74;http;[S];722657574:722657694;;;120
07:48:23.528855;IP;128.1.77.226;1974;52.94.237.74;http;[S];952832873:952832993;;;120
07:48:23.528871;IP;128.1.77.226;1975;52.94.237.74;http;[S];1694732433:1694732553;;;120
07:48:23.528888;IP;128.1.77.226;1976;52.94.237.74;http;[S];61241943:61242063;;;120
07:48:23.528905;IP;128.1.77.226;1977;52.94.237.74;http;[S];1624067286:1624067406;;;120
07:48:23.528921;IP;128.1.77.226;1978;52.94.237.74;http;[S];549600562:549600682;;;120
07:48:23.528938;IP;128.1.77.226;1979;52.94.237.74;http;[S];406431324:406431444;;;120
07:48:23.528954;IP;128.1.77.226;1980;52.94.237.74;http;[S];2057521815:2057521935;;;120
07:48:23.528970;IP;128.1.77.226;1981;52.94.237.74;http;[S];1204339618:1204339738;;;120
07:48:23.528987;IP;128.1.77.226;1982;52.94.237.74;http;[S];290409717:290409837;;;120
07:48:23.529003;IP;128.1.77.226;1983;52.94.237.74;http;[S];1475246443:1475246563;;;120
07:48:23.529019;IP;128.1.77.226;1984;52.94.237.74;http;[S];991445278:991445398;;;120
07:48:23.529036;IP;128.1.77.226;1985;52.94.237.74;http;[S];135088738:135088858;;;120
07:48:23.529052;IP;128.1.77.226;1986;52.94.237.74;http;[S];1900153995:1900154115;;;120
07:48:23.529079;IP;128.1.77.226;1987;52.94.237.74;http;[S];161795395:161795515;;;120
07:48:23.529099;IP;128.1.77.226;1988;52.94.237.74;http;[S];1687488316:1687488436;;;120
07:48:23.529119;IP;128.1.77.226;1989;52.94.237.74;http;[S];1917931752:1917931872;;;120
07:48:23.529138;IP;128.1.77.226;1990;52.94.237.74;http;[S];1040362878:1040362998;;;120
07:48:23.529157;IP;128.1.77.226;1991;52.94.237.74;http;[S];862606601:862606721;;;120
07:48:23.529177;IP;128.1.77.226;1992;52.94.237.74;http;[S];813472067:813472187;;;120
07:48:23.529196;IP;128.1.77.226;1993;52.94.237.74;http;[S];150886665:150886785;;;120
07:48:23.529295;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];181:217;36;options|nop,nop,TS|val|136695929|ecr|2033241429;36
07:48:23.529393;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];217:533;36;options|nop,nop,TS|val|136695929|ecr|2033241429;316
07:48:23.529490;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];533:569;36;options|nop,nop,TS|val|136695929|ecr|2033241429;36
07:48:23.529676;IP;BP-Linux8;ssh;192.168.190.222;61604;[P.];569:637;36;options|nop,nop,TS|val|136695929|ecr|2033241429;68
07:48:23.530984;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;145;options|nop,nop,TS|val|2033241432|ecr|136695928;0
07:48:23.531125;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;181;options|nop,nop,TS|val|2033241432|ecr|136695928;0
07:48:23.534568;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;217;options|nop,nop,TS|val|2033241435|ecr|136695929;0
07:48:23.534680;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;533;options|nop,nop,TS|val|2033241435|ecr|136695929;0
07:48:23.534805;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;569;options|nop,nop,TS|val|2033241435|ecr|136695929;0
07:48:23.534934;IP;192.168.190.222;61604;BP-Linux8;ssh;[.];;637;options|nop,nop,TS|val|2033241435|ecr|136695929;0
07:48:24.045283;IP;BP-Linux8;50448;ns1.lan.rt;domain;;;;;
07:48:24.072210;IP;ns1.lan.rt;domain;BP-Linux8;50448;;;;;
07:48:24.072308;IP;BP-Linux8;44960;ns1.lan.rt;domain;;;;;
07:48:24.559423;IP;ns1.lan.rt;domain;BP-Linux8;44960;;;;;
07:48:25.299530;IP;192.168.190.222;61613;BP-Linux8;ssh;[P.];3875958976:3875959012;4185088736;options|nop,nop,TS|val|2033243199|ecr|136690547;36
07:48:25.300101;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];1:37;36;options|nop,nop,TS|val|136696372|ecr|2033243199;36
07:48:25.302878;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];37:105;36;options|nop,nop,TS|val|136696373|ecr|2033243199;68
07:48:25.302913;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];105:141;36;options|nop,nop,TS|val|136696373|ecr|2033243199;36
07:48:25.302988;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];141:241;36;options|nop,nop,TS|val|136696373|ecr|2033243199;100
07:48:25.303016;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];241:277;36;options|nop,nop,TS|val|136696373|ecr|2033243199;36
07:48:25.303056;IP;BP-Linux8;;192.168.115;255;;1;;;64
07:48:25.303679;IP;192.168.115;2;BP-Linux8;;;1;;;64
07:48:25.303736;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];277:377;36;options|nop,nop,TS|val|136696373|ecr|2033243199;100
07:48:25.303767;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];377:413;36;options|nop,nop,TS|val|136696373|ecr|2033243199;36
07:48:25.305405;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;37;options|nop,nop,TS|val|2033243204|ecr|136696372;0
07:48:25.308119;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;105;options|nop,nop,TS|val|2033243206|ecr|136696373;0
07:48:25.308234;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;141;options|nop,nop,TS|val|2033243206|ecr|136696373;0
07:48:25.308360;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;241;options|nop,nop,TS|val|2033243206|ecr|136696373;0
07:48:25.308380;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;277;options|nop,nop,TS|val|2033243206|ecr|136696373;0
07:48:25.309042;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;377;options|nop,nop,TS|val|2033243206|ecr|136696373;0
07:48:25.309193;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;413;options|nop,nop,TS|val|2033243207|ecr|136696373;0
07:48:26.300592;IP;BP-Linux8;55872;ns1.lan.rt;domain;;;;;
07:48:26.302580;IP;BP-Linux8;;192.168.115;255;;2;;;64
07:48:26.303098;IP;192.168.115;2;BP-Linux8;;;2;;;64
07:48:26.303170;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];413:513;36;options|nop,nop,TS|val|136696623|ecr|2033243207;100
07:48:26.305740;IP;ns1.lan.rt;domain;BP-Linux8;55872;;;;;
07:48:26.305846;IP;BP-Linux8;43741;ns1.lan.rt;domain;;;;;
07:48:26.308611;IP;192.168.190.222;61613;BP-Linux8;ssh;[.];;513;options|nop,nop,TS|val|2033244205|ecr|136696623;0
07:48:26.310939;IP;ns1.lan.rt;domain;BP-Linux8;43741;;;;;
07:48:27.302592;IP;BP-Linux8;;192.168.115;255;;3;;;64
07:48:27.303146;IP;192.168.115;2;BP-Linux8;;;3;;;64
07:48:27.303220;IP;BP-Linux8;ssh;192.168.190.222;61613;[P.];513:613;36;options|nop,nop,TS|val|136696873|ecr|2033244205;100
